id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
41091601,Extended Stay Apartment in Downtown Glendale,18530088,Amalya,Other Cities,Glendale,34.14782,-118.25329,Entire home/apt,305,1,0,,,31,94,0,
41091992,Private Room in a quaint Glendale neighborhood,72342522,Sam,Other Cities,Glendale,34.15654084340307,-118.22735428817421,Private room,99,3,1,2021-12-06,1,1,299,1,
41094854,"Ideal Hollywood 2BR w/ Gym, Pool & Spa, nr. Sunset Blvd, by Blueground",107434423,Blueground,City of Los Angeles,Hollywood,34.10281,-118.33949,Entire home/apt,241,30,0,,,375,65,0,
41094879,"Roomy Hollywood 2BR w/ Gym, Pool, nr. Chinese Theater, by Blueground",107434423,Blueground,City of Los Angeles,Hollywood,34.1014,-118.33799,Entire home/apt,244,30,0,,,375,71,0,
41094896,"Sleek Hollywood 1BR w/ Gym, Pool & Spa, nr. Sunset Blvd, by Blueground",107434423,Blueground,City of Los Angeles,Hollywood,34.10165,-118.33751,Entire home/apt,152,30,1,2020-12-20,0.09,375,279,1,
41094918,"Airy Hollywood 1BR w/ Gym, Pool, nr. Hollywood Blvd, by Blueground",107434423,Blueground,City of Los Angeles,Hollywood,34.10149,-118.33775,Entire home/apt,157,30,0,,,375,255,0,
41096234,"Tropical Island Escape w/ Deck, Walk to Avalon Bay",126644161,Evolve,Other Cities,Avalon,33.3404,-118.32945,Entire home/apt,206,2,34,2021-10-10,1.47,33,344,12,
41096342,Historic Nautical Retreat Steps From Beach & Bites,126644161,Evolve,Other Cities,Avalon,33.34052,-118.32945,Entire home/apt,280,2,47,2021-10-25,2.03,33,339,25,
41102673,Beautiful Home 4BR 3BATH with LARGE backyard,259480306,Yoselin,City of Los Angeles,Woodland Hills,34.16948,-118.65323,Entire home/apt,340,30,11,2021-04-22,0.47,1,142,1,HSR19-003385
41103159,Awesome Studio Near DTLA w/ AC + Snacks +W/D! #11,62322868,Faraj,City of Los Angeles,Boyle Heights,34.04717,-118.21097,Entire home/apt,89,30,28,2020-07-30,1.62,12,0,0,Exempt - This listing is a hotel or motel
41104006,Rose Parade rental in Pasadena CA,7435382,Brigitte,Other Cities,Pasadena,34.13168,-118.15569,Private room,240,1,0,,,1,0,0,
41104844,Spacious Brentwood 1Bed/1Bath with Large Balcony,891818,Nicole,City of Los Angeles,Brentwood,34.04815,-118.46449,Entire home/apt,110,31,7,2021-10-29,0.33,110,126,5,
41105780,Zen Garden with Master bedroom,138891394,Brittany,Other Cities,Glendale,34.17083,-118.28535,Private room,48,3,2,2020-01-12,0.09,1,0,0,
41105855,山顶别墅-北欧简约风,321547071,Eva,Other Cities,Walnut,34.04583,-117.86027,Private room,75,3,2,2020-02-29,0.09,1,0,0,
41108789,Amazing 3bedroom with ample space and updated,33933742,Dr.,Other Cities,Beverly Hills,34.05834,-118.39699,Entire home/apt,225,30,2,2021-07-14,0.11,3,352,1,
41108795,Charming & Private Cottage House in West LA,46042859,Victoria,City of Los Angeles,Palms,34.01749,-118.41699,Entire home/apt,140,30,0,,,1,272,0,
41109649,"""Old Hollywood/Burbank/Glendale"" - Room with view!",79577138,Nancy,Other Cities,Glendale,34.17464,-118.27155,Private room,214,2,7,2021-11-05,0.32,2,170,5,
41110566,Renting a private room and bathroom with bathtub,218839703,Katie,City of Los Angeles,Van Nuys,34.19939,-118.45279,Private room,125,30,0,,,1,179,0,
41111378,Cozy 1Bed/1Bath on Montana Ave & 5 Blocks to Beach,137877395,Nina,Other Cities,Santa Monica,34.02378,-118.50443,Entire home/apt,110,31,5,2021-09-27,0.35,64,166,4,
41111666,Hollywood Hills Home in Beachwood Canyon,17849093,Loni,City of Los Angeles,Hollywood Hills,34.11782,-118.32072,Entire home/apt,100,31,4,2021-11-06,0.39,13,264,4,
41111746,"Cute 1Bed/1Bath on Montana Ave, 5 Blocks to Beach!",137877395,Nina,Other Cities,Santa Monica,34.02426,-118.50327,Entire home/apt,105,31,7,2021-10-05,7,64,121,5,
41111945,"Charming Westwood 1Bed/1Bath, Just Minutes to UCLA",891818,Nicole,City of Los Angeles,West Los Angeles,34.0487,-118.43402,Entire home/apt,115,31,2,2020-03-25,0.09,110,153,0,
41112274,Del Rey/Culver City Dream Oasis - “Deb’s Place”,206023095,Deb,City of Los Angeles,Del Rey,33.99226,-118.42799,Entire home/apt,195,2,74,2021-11-21,3.30,1,277,36,HSR19-005917
41112325,Modern Renovated Home - Extended Stays! 2BD/2Bath,22692402,Michael,City of Los Angeles,West Adams,34.02772,-118.34926,Entire home/apt,137,30,9,2021-08-27,0.42,1,100,4,
41112533,Hollywood Hills Lifestyle Under the Hollywood sign,17849093,Loni,City of Los Angeles,Hollywood Hills,34.11637,-118.32214,Entire home/apt,150,31,4,2021-08-07,0.17,13,29,1,
41113306,Modern 1 Bedroom,313450582,Wilhelamina,Other Cities,Inglewood,33.97021,-118.36902,Entire home/apt,103,1,72,2021-11-19,3.08,1,164,37,
41114440,"Marina del Rey ""Gem"" with lots of Amenities",286812369,S. Morgan,Unincorporated Areas,Marina del Rey,33.98162,-118.46141,Private room,80,1,3,2020-01-19,0.13,1,0,0,
41114836,Cozy private room near DTLA/USC*,233010333,Holanda,City of Los Angeles,Central-Alameda,34.01479,-118.25438,Private room,60,30,2,2020-01-12,0.09,1,365,0,Exempt - This listing is a transient occupancy residential structure
41124357,Private master BR+bath +pool by Six Flags + mall,110243337,Jessica,Other Cities,Santa Clarita,34.38833,-118.55875,Private room,55,1,10,2020-11-30,0.42,1,6,0,
41125361,Exclusive Stay,321843786,Tawanda,Other Cities,Palmdale,34.58365,-118.15298,Private room,189,2,0,,,1,365,0,
41126644,Need to get away?? land for Rent for RV or Tent.,76557647,Anthony,Other Cities,Lancaster,34.69046,-118.30069,Entire home/apt,10,1,2,2021-10-20,0.36,1,140,2,
41127274,Clean quiet Disneyland Knotts Biola,240221166,Kathi,Other Cities,La Mirada,33.88845,-118.00849,Private room,60,30,0,,,3,365,0,
41132168,COZY QUIET MASTER BEDROOM with access to HOME,94540025,Enrique,Other Cities,Lakewood,33.84019,-118.08008,Private room,48,31,6,2021-09-27,0.26,3,0,3,
41133364,Beautiful SoCal condo near LAX and everything!!,321977456,Lazaro,Unincorporated Areas,West Carson,33.8129,-118.28737,Entire home/apt,95,1,0,,,2,0,0,
41133402,Hillside Hideaway,17379229,Ross,City of Los Angeles,Highland Park,34.12613,-118.18155,Entire home/apt,95,4,27,2021-11-30,1.15,1,333,14,HSR19-005918
41135474,Private Bedroom & Bathroom,222804465,Arvind,City of Los Angeles,Winnetka,34.21269,-118.5759,Private room,75,1,77,2021-11-30,3.26,3,82,68,HSR20-001956
41137637,Bedroom #4 Queen & Full Beds W/ 2 Shared Bathrooms,297545330,Roberto,Other Cities,Rosemead,34.07865,-118.06353,Private room,70,1,1,2020-01-02,0.04,4,340,0,
41139199,"Super Clean. Near LAX, private room.",104491227,Hector,Other Cities,Hawthorne,33.91845,-118.33811,Private room,79,1,72,2021-12-03,3.14,2,179,43,
41139670,Dramatic views/ Private Guest suite & covered deck,155157201,David,City of Los Angeles,Montecito Heights,34.09468,-118.20269,Entire home/apt,120,30,3,2021-04-07,0.14,2,155,1,
41139998,"LA Hillside House dramatic views, super clean. 2BD",155157201,David,City of Los Angeles,Montecito Heights,34.09401,-118.20179,Entire home/apt,324,3,86,2021-12-05,3.84,2,139,55,HSR20-000515
41147446,Venice Beach House/Private Jacuzzi/BBQ/Outdoor R&R,153511829,Michael & Vanessa,City of Los Angeles,Venice,34.0001,-118.46501,Entire home/apt,362,2,36,2021-11-21,1.73,1,69,22,HSR21-000987
41150056,Hidden gem house in cut. Southwest Room,322276402,Tracey,Other Cities,Compton,33.8814,-118.21469,Private room,79,2,17,2021-10-31,1.11,2,357,15,
41151764,Best Location heart of Hollywood Suite upto12ppl,137007611,Kate,City of Los Angeles,Hollywood,34.09937,-118.34314,Entire home/apt,199,30,4,2020-08-26,0.25,16,365,0,
41152224,Quiet Duplex near Marine Shoreline,33211162,Lisa,Other Cities,Long Beach,33.76806,-118.14395,Entire home/apt,199,5,9,2021-11-16,0.60,1,0,8,NRP21-00412
41153147,TOP WALKOFFAME HOLLYWOOD uptp12ppl BEST LOCATION,137007611,Kate,City of Los Angeles,Hollywood,34.1009,-118.34318,Entire home/apt,199,30,6,2020-08-17,0.27,16,365,0,
41153276,Charming 1Bed/1Bath Upper Unit in Santa Monica,891818,Nicole,Other Cities,Santa Monica,34.03307,-118.48131,Entire home/apt,115,31,6,2021-07-02,0.30,110,126,4,
41154484,North Hollywood Boutique Room for Rent,294808978,Kashmir,City of Los Angeles,North Hollywood,34.16557,-118.35762,Private room,51,30,3,2021-02-04,0.13,2,0,1,Exempt - This listing is a transient occupancy residential structure
41155390,Comfortable room with attached private bathroom,158911410,Alex,Unincorporated Areas,Rowland Heights,33.98415,-117.90854,Private room,69,2,70,2021-12-06,3.11,2,160,34,
41159083,Hannah's  Walnut Creek Villa,256558498,Haili,Other Cities,Walnut,34.00892,-117.86342,Private room,50,2,19,2021-04-14,0.83,3,0,6,
41159668,Convenient Brand New Duplex Near The Port,208375458,Jj,Other Cities,Rancho Palos Verdes,33.74848,-118.30958,Private room,75,3,22,2021-11-21,0.95,5,338,14,
41159714,"Luxury 3 Bedroom Near Beach, UCLA & Beverly Hills",59503602,Christine,City of Los Angeles,Sawtelle,34.0433,-118.45259,Entire home/apt,215,120,0,,,1,358,0,
41171360,"Private Villa, West Hills",254767636,Ester,City of Los Angeles,West Hills,34.19522,-118.64018,Shared room,429,30,14,2021-04-16,0.80,13,365,1,HSR20-001563
41172925,Beverly Hills Adjacent Condominium,251781851,Nael,City of Los Angeles,Pico-Robertson,34.05701,-118.38381,Entire home/apt,250,30,1,2020-02-16,0.05,1,0,0,
41174851,In town for a couple of days,322769217,Bea,Other Cities,Inglewood,33.96463,-118.3504,Private room,40,2,0,,,1,0,0,
41176073,Peaceful Los Feliz Home Near Griffith Observatory,17849093,Loni,City of Los Angeles,Los Feliz,34.10823,-118.29754,Entire home/apt,324,31,1,2020-03-17,0.05,13,303,0,
41176895,Orange Theory,226607203,Nils Erik,City of Los Angeles,Downtown,34.04413,-118.25191,Entire home/apt,150,30,11,2021-10-15,0.48,2,364,4,
41177243,DTLA Luxury With All The Amenities,215335081,Danielle,City of Los Angeles,Westlake,34.05984,-118.25977,Entire home/apt,250,30,0,,,2,180,0,
41179155,"Bright & Cozy Upper Westwood Studio, Near UCLA",891818,Nicole,City of Los Angeles,West Los Angeles,34.04867,-118.43591,Entire home/apt,95,31,1,2020-03-31,0.05,110,124,0,
41182857,Luxury Penthouse in VENICE W Panoramic Ocean Views,210321294,Natalie And Josh,Unincorporated Areas,Marina del Rey,33.97929,-118.46069,Entire home/apt,332,2,63,2021-11-26,2.80,11,153,33,
41184413,"2BD House, Private, Quiet, A/C,  LAX/SOFI/Beaches",257045394,Anna & Larry,Other Cities,Inglewood,33.97898,-118.3504,Entire home/apt,182,2,50,2021-11-30,2.22,2,67,37,
41184446,Hannah's Lovely Walnut Trail Villa,256558498,Haili,Other Cities,Industry,34.00681,-117.86375,Private room,42,7,14,2021-09-18,1.62,3,55,9,
41184963,Apartment near LAX #B,197134411,Sofia,Other Cities,Hawthorne,33.92601,-118.36066,Entire home/apt,100,3,35,2021-11-15,1.59,3,356,20,
41187056,"Smart Brentwood 1BR w/ W/D, nr. UCLA & Restaurants, by Blueground",107434423,Blueground,City of Los Angeles,Sawtelle,34.04228,-118.46616,Entire home/apt,167,30,0,,,375,330,0,
41192621,"Beach studio Comfortable ,cozy studio",186168180,Heidi,Other Cities,Long Beach,33.75406,-118.1334,Entire home/apt,189,2,53,2021-11-21,2.31,3,350,24,
41193867,Furnished 1BR in Los Angeles Near Metro w/ Parking,48005494,Zeus,City of Los Angeles,Palms,34.02925,-118.39995,Entire home/apt,134,31,1,2020-12-18,0.08,135,295,1,
41194984,"Mid-City House + Guest House, Enclosed Lush Yard",8398671,Sara,City of Los Angeles,Mid-Wilshire,34.05476,-118.35879,Entire home/apt,478,3,3,2021-10-17,0.74,40,3,3,HSR19-005781
41195141,"1-Casa de Volkswagen-Blue Room, private bathroom",223417270,Ivette,Unincorporated Areas,Rowland Heights,33.9739,-117.89746,Private room,75,2,15,2021-02-14,0.67,2,0,2,
41195472,Private Bedroom/Detached Bathroom,222804465,Arvind,City of Los Angeles,Winnetka,34.21498,-118.57692,Private room,70,1,40,2021-07-23,2.80,3,83,28,HSR20-001956
41195687,Valley Gem,41408695,Daniel,City of Los Angeles,Chatsworth,34.29836,-118.5753,Private room,100,30,1,2020-02-11,0.05,1,173,0,HSR19-005931
41195752,Luxurious Modern Beverly Hills Infinity Pool+View,34542133,Shelly,City of Los Angeles,Beverly Crest,34.11414,-118.42523,Entire home/apt,10000,30,0,,,7,365,0,HSR20-000241
41195967,"FUN, FUN, FUN...",17568648,Steven,Other Cities,Hermosa Beach,33.8589,-118.39744,Private room,131,1,34,2021-11-04,1.47,4,348,12,
41196392,A 205 - Modern 1 bed 1 bath in Hollywood + Parking,159480876,Urbanlux,City of Los Angeles,Hollywood,34.0982,-118.34727,Entire home/apt,130,31,4,2021-07-29,0.18,49,155,3,
41197149,2 bed 2.5 bath prime WLA apartment Fast Internet,320850434,Kay,City of Los Angeles,Sawtelle,34.04163,-118.45162,Entire home/apt,93,30,13,2021-10-30,0.58,1,55,2,HSR19-005896
41197536,Great SoCal condo close to LAX and everything!,321977456,Lazaro,Unincorporated Areas,West Carson,33.81349,-118.28777,Entire home/apt,97,1,3,2020-02-17,0.13,2,0,0,
41197624,Entire Spacious House to Yourself,150136018,Mark,Other Cities,Glendora,34.11211,-117.85937,Entire home/apt,156,2,122,2021-11-21,5.37,1,81,67,
41198459,乐居屋,323188830,Lei,Other Cities,Alhambra,34.09501,-118.12323,Private room,80,1,0,,,1,89,0,
41198503,Gorgeous 2Bed/1Bath at 20th & California Ave.,891818,Nicole,Other Cities,Santa Monica,34.03381,-118.48435,Entire home/apt,145,31,1,2021-02-07,0.10,110,351,1,
41198765,2 bedrooms private guest suite，self check-in & out,323188747,Laura,Other Cities,Monrovia,34.13629,-117.9981,Private room,75,1,66,2021-11-16,2.80,3,353,29,
41199153,哈岗二楼4号小套房,257092364,Sunny,Unincorporated Areas,Hacienda Heights,33.99581,-117.9366,Private room,45,7,8,2021-09-18,0.37,13,220,3,
41199241,哈岗一楼1号雅房,257092364,Sunny,Unincorporated Areas,Hacienda Heights,33.99555,-117.93747,Private room,45,7,15,2021-11-30,0.68,13,244,8,
41199285,哈岗一楼2号主卧,257092364,Sunny,Unincorporated Areas,Hacienda Heights,33.99431,-117.93598,Private room,59,28,5,2021-05-07,0.21,13,207,1,
41200392,HOLLYWOOD HILLS SANCTUARY,41096651,Peter & Alison,City of Los Angeles,Hollywood Hills West,34.11961,-118.35217,Entire home/apt,270,3,4,2020-03-09,0.17,1,0,0,HSR19-005924
41208877,Gorgeous 3Bed/2Bath at 12th & California Ave.,891818,Nicole,Other Cities,Santa Monica,34.02663,-118.49464,Entire home/apt,190,31,5,2021-11-02,1.33,110,173,4,
41211021,Little Bali Guesthouse - A Peaceful Staycation,300326904,Allison,Other Cities,Burbank,34.16866,-118.35427,Entire home/apt,139,1,91,2021-06-16,5.62,2,0,25,
41211157,AN ARTY ROOM WITH CAL KING BED. WALNUT KING 大床雅屋,323386168,Liam,Other Cities,Walnut,34.04197,-117.85579,Private room,39,1,6,2020-03-15,0.26,4,0,0,
41211726,AN ARTY ROOM WITH  QUEEN BED. WALNUT QUEEN 雅房,323386168,Liam,Other Cities,Walnut,34.04239,-117.85589,Private room,35,1,12,2020-06-30,0.57,4,0,0,
41214499,Private room-Enjoy a full luxury home in the hills,323445158,Sean,City of Los Angeles,Shadow Hills,34.26275,-118.33853,Private room,37,30,9,2020-03-25,0.39,1,90,0,
41216420,New Mid City,299206466,Carter,City of Los Angeles,Mid-City,34.04409,-118.351,Entire home/apt,400,30,0,,,1,365,0,
41216430,Cozy Home Echo Park/Silverlake Minutes Away toDTLA,135555450,Chris,City of Los Angeles,Elysian Valley,34.10013,-118.24625,Entire home/apt,120,30,0,,,1,0,0,
41216816,"North Hollywood Condo - Clean, Quiet, Convenient",144832827,Jordi,City of Los Angeles,North Hollywood,34.16003,-118.37633,Entire home/apt,169,2,11,2021-07-23,0.48,1,0,1,HSR21-001497
41217787,Large private secluded room,323490150,Sajid,Other Cities,Inglewood,33.95396,-118.35808,Private room,80,5,2,2020-02-28,0.09,1,23,0,
41218350,Una casa familiar que te resibe Feliz,323496930,Braga,Unincorporated Areas,Lennox,33.93703,-118.34787,Private room,100,6,0,,,1,365,0,
41218616,Bed&Breakfast,263994910,William,City of Los Angeles,San Pedro,33.73398,-118.31347,Entire home/apt,87,3,0,,,11,361,0,Exempt - This listing is a bed and breakfast
41221832,Paradise Condo in West LA,69264054,Sammed,City of Los Angeles,Westwood,34.05152,-118.44667,Private room,101,30,0,,,1,179,0,Exempt - This listing is a bed and breakfast
41229610,Modern Pool House at the Heart of LA,213524883,Cubier,Other Cities,Inglewood,33.97074,-118.35622,Entire home/apt,138,2,85,2021-11-29,4.08,14,63,49,
41229711,Beach Retreat in the heart of Silicon Beach!!,8613184,Odeli,City of Los Angeles,Playa del Rey,33.95923,-118.43416,Entire home/apt,125,30,1,2020-01-04,0.04,2,189,0,
41230917,Lovely 1BR in Los Angeles Near Metro w/ Parking,48005494,Zeus,City of Los Angeles,Cheviot Hills,34.0314,-118.40073,Entire home/apt,121,31,1,2020-10-31,0.07,135,356,0,
41232346,Villa park apartments.,266389755,Eddie,City of Los Angeles,Lake Balboa,34.19178,-118.49276,Private room,70,30,6,2020-07-15,0.26,1,365,0,
41233218,Modern Luxurious Studio in the Heart of HLWD,101537031,The Line Collection  By Dave,City of Los Angeles,Hollywood,34.10149,-118.33685,Entire home/apt,109,31,2,2020-04-02,0.70,126,31,1,
41233635,Private Room in Modern House in the Heart of LA,130861093,Eric,City of Los Angeles,Vermont-Slauson,33.98895,-118.29662,Private room,55,30,6,2021-11-07,0.34,2,284,5,
41234642,Santa Barbara room,114813433,Helen,Unincorporated Areas,Rowland Heights,33.96933,-117.91365,Private room,48,3,15,2021-09-03,1.65,13,154,8,
41235189,Beautiful One Bedroom in the heart of Hollywood,101537031,The Line Collection  By Dave,City of Los Angeles,Hollywood,34.10406,-118.34145,Entire home/apt,87,31,2,2021-12-01,0.28,126,143,2,
41237189,Penthouse Studio Loft in the Heart of HLWD,101537031,The Line Collection  By Dave,City of Los Angeles,Hollywood,34.102,-118.33526,Entire home/apt,126,31,2,2021-04-10,0.21,126,170,2,
41237413,Luxurious Modern 1 Bedroom w/Patio in HLWD,101537031,The Line Collection  By Dave,City of Los Angeles,Hollywood,34.10204,-118.33717,Entire home/apt,123,31,1,2020-11-30,0.08,126,136,0,
41237631,Modern Luxurious 1 BR in the Heart of HLWD,101537031,The Line Collection  By Dave,City of Los Angeles,Hollywood,34.10174,-118.33568,Entire home/apt,123,31,3,2021-06-06,0.19,126,338,2,
41237711,Private 2B+1B/private entrance哈崗兩房一廳獨立進出可以煮飯公寓,313181343,Priscilla,Unincorporated Areas,Hacienda Heights,33.98922,-117.95267,Entire home/apt,83,1,12,2020-03-21,0.53,2,0,0,
41237724,Modern Luxurious Studio in the Heart of HLWD,101537031,The Line Collection  By Dave,City of Los Angeles,Hollywood,34.10159,-118.33748,Entire home/apt,116,31,4,2021-05-31,0.98,126,141,3,
41237821,Modern Luxurious 1 Bed in the Heart of Hollywood,101537031,The Line Collection  By Dave,City of Los Angeles,Hollywood,34.10359,-118.33669,Entire home/apt,123,31,3,2021-10-25,0.20,126,309,1,
41237990,"Bright, Cozy Apartment in Santa Monica",2520128,Michelle,Other Cities,Santa Monica,34.01187,-118.46409,Entire home/apt,97,30,5,2021-11-15,0.34,2,235,4,
41238680,Luxurious Modern 1 BR in Heart of HLWD,101537031,The Line Collection  By Dave,City of Los Angeles,Hollywood,34.10191,-118.33724,Entire home/apt,123,31,0,,,126,97,0,
41239050,▲▲Professionally Cleaned/In-Unit Washer&Dryer▲▲,17180967,Splendid,City of Los Angeles,Downtown,34.04905,-118.24509,Entire home/apt,146,30,8,2020-12-23,0.41,2,365,1,HSR19-003921
41239077,Furnished 2BR in Los Angeles Near Metro w/ Parking,48005494,Zeus,City of Los Angeles,Cheviot Hills,34.03065,-118.40073,Entire home/apt,188,31,1,2020-03-28,0.05,135,326,0,
41239329,Modern Luxurious Studio in the Heart of HLWD,101537031,The Line Collection  By Dave,City of Los Angeles,Hollywood,34.10379,-118.337,Entire home/apt,109,31,3,2021-11-14,0.71,126,321,3,
41239491,Modern Luxury 2 Bed / 2 Bath in Hollywood,101537031,The Line Collection  By Dave,City of Los Angeles,Hollywood,34.10156,-118.33565,Entire home/apt,175,31,4,2021-05-03,0.19,126,124,1,
41239522,♥♥ Professionally Cleaned/In-Unit Washer&Dryer♥♥,17180967,Splendid,City of Los Angeles,Downtown,34.05071,-118.24368,Entire home/apt,146,30,16,2020-11-04,0.73,2,359,0,HSR19-003877
41239600,Clean | Cute | Chic | Cozy | Private Getaway Unit,258254317,Christi,City of Los Angeles,San Pedro,33.74427,-118.29466,Entire home/apt,85,30,9,2021-06-23,0.40,1,65,2,
41239615,CalTech/JPL/NASA/PCC |  Private Room | Twin Bed,4423404,Michael,Other Cities,Pasadena,34.14291,-118.11312,Private room,50,30,4,2021-09-30,0.18,17,314,1,
